0:23:36:155,3.93,0.32,0.07,0.74,6.81,0.17
0:23:36:165,3.80,0.29,0.09,1.36,-8.35,-0.10
0:23:36:175,3.78,0.37,0.06,2.22,-17.70,-0.44
0:23:36:185,3.68,0.45,0.10,2.30,-22.04,-0.73
0:23:36:196,3.81,0.27,0.08,2.47,-18.81,-0.61
0:23:36:206,3.80,0.32,0.10,1.27,-12.18,-0.90
0:23:36:216,4.08,0.34,0.07,0.71,4.20,-0.47
0:23:36:226,3.97,0.22,0.08,1.12,28.12,0.08
0:23:36:237,3.84,0.25,0.11,1.06,28.86,0.32
0:23:36:247,3.89,0.18,0.11,0.42,26.89,0.56
0:23:36:257,3.87,0.30,0.12,-0.18,21.97,0.65
0:23:36:267,4.08,0.02,0.10,-0.88,0.72,0.32
0:23:36:278,3.66,0.29,0.10,-1.16,9.78,0.39
0:23:36:288,3.84,0.15,0.10,-0.87,6.23,0.72
0:23:36:298,3.79,0.21,0.11,-0.79,2.09,0.57
0:23:36:308,3.76,0.17,0.11,-1.72,-14.69,-0.02
0:23:36:319,3.94,0.16,0.11,-1.47,-22.06,-0.34
0:23:36:329,3.88,0.08,0.11,-1.82,6.29,-0.21
0:23:36:339,3.69,0.11,0.10,-2.02,26.05,-0.09
0:23:36:349,3.69,0.11,0.06,-1.67,26.57,-0.43
0:23:36:360,3.74,0.23,0.02,-0.78,26.89,-0.53
0:23:36:370,3.93,0.45,0.01,0.15,25.56,-0.18
0:23:36:380,4.07,0.81,0.08,1.01,20.50,0.40
0:23:36:390,4.28,0.75,0.09,0.83,19.93,1.66
0:23:36:400,4.01,0.35,0.08,1.14,16.49,1.46
0:23:36:411,3.76,0.83,0.15,0.50,4.11,0.96
0:23:36:421,3.76,0.42,0.14,0.25,-14.62,0.05
0:23:36:431,3.83,0.39,0.14,-0.17,-17.74,-0.31
0:23:36:441,3.97,0.29,0.13,-0.23,3.06,-0.17
0:23:36:452,3.97,0.08,0.11,-0.15,9.70,0.03
0:23:36:462,3.69,0.01,0.10,-0.31,4.39,-0.04
0:23:36:472,3.76,0.09,0.09,0.03,-5.29,-0.19
0:23:36:482,3.80,0.04,0.08,0.66,-12.32,-0.24
0:23:36:493,3.73,-0.02,0.05,2.48,-16.51,-0.13
0:23:36:503,3.92,0.12,0.06,4.00,-20.52,-0.14
0:23:36:513,3.58,0.17,0.05,4.38,-18.32,-0.04
0:23:36:523,3.54,0.34,0.05,3.56,-32.26,0.33
0:23:36:534,3.69,0.27,0.07,2.35,-41.79,0.03
0:23:36:544,4.00,0.28,0.07,1.07,-36.54,-0.26
0:23:36:554,4.08,0.52,0.09,0.44,-28.18,-0.83
0:23:36:564,4.02,0.33,0.08,0.04,-11.49,-1.10
0:23:36:575,3.96,0.33,0.08,-0.23,9.79,-1.11
0:23:36:585,3.67,0.35,0.05,0.80,25.47,-0.87
0:23:36:595,3.80,0.39,0.07,0.36,29.59,-0.86
0:23:36:605,3.65,0.19,0.05,0.25,6.97,-0.83
0:23:36:616,3.92,0.09,0.05,1.14,7.12,-0.82
0:23:36:626,3.84,0.11,0.06,1.83,30.58,-0.36
0:23:36:636,3.90,0.13,0.06,1.37,28.10,-0.33
0:23:36:646,3.77,0.39,0.08,1.58,21.28,-1.01
0:23:36:656,3.55,0.34,0.09,0.96,19.98,-1.62
0:23:36:667,3.35,0.12,0.08,1.71,22.06,-1.17
0:23:36:677,3.73,0.27,0.11,1.28,34.41,-0.57
0:23:36:687,3.87,0.20,0.12,1.63,48.43,-0.31
0:23:36:697,3.85,0.19,0.13,1.96,60.81,-0.03
0:23:36:708,4.06,0.36,0.14,2.09,62.87,0.22
0:23:36:718,4.00,0.19,0.15,1.40,85.10,0.50
0:23:36:728,3.69,0.33,0.11,0.91,82.69,1.09
0:23:36:738,3.91,0.34,0.15,-1.32,74.46,1.19
0:23:36:749,4.01,0.38,0.18,-2.36,67.80,1.22
0:23:36:759,3.59,0.22,0.17,-5.13,92.82,-1.19
0:23:36:769,3.47,0.43,0.20,-5.79,77.03,-0.98
0:23:36:779,3.78,0.50,0.19,-6.94,51.49,-1.25
0:23:36:790,3.90,0.30,0.19,-5.87,40.13,-0.84
0:23:36:800,3.20,-0.14,0.18,-0.85,2.03,-2.02
0:23:36:810,3.92,0.33,0.14,-0.50,-7.15,-1.26
0:23:36:820,4.04,0.26,0.15,0.82,-13.47,-0.86
0:23:36:831,3.93,0.36,0.14,1.65,-16.91,-0.72
0:23:36:841,4.00,0.54,0.15,1.41,-17.46,0.08
0:23:36:851,3.80,0.37,0.18,0.65,-23.70,-0.14
0:23:36:861,3.79,0.38,0.17,-0.00,-22.66,-0.23
0:23:36:872,3.72,0.57,0.16,-0.35,-24.03,-0.42
0:23:36:882,3.92,0.34,0.08,0.61,-17.36,-0.26
0:23:36:892,3.97,0.37,0.10,1.04,3.78,0.07
0:23:36:902,3.71,0.40,0.12,1.47,5.62,-0.02
0:23:36:912,3.79,0.42,0.15,1.91,6.31,-0.26
0:23:36:923,3.80,0.41,0.15,2.74,6.02,-0.12
0:23:36:933,4.12,0.43,0.16,2.71,12.81,-0.41
0:23:36:943,3.97,0.15,0.13,4.18,19.31,-1.37
0:23:36:953,3.44,0.10,0.14,4.42,35.72,0.83
0:23:36:964,4.26,0.87,0.17,3.35,51.99,5.36
0:23:36:974,3.76,0.67,0.12,3.06,55.49,5.92
0:23:36:984,4.56,1.21,0.19,0.92,48.79,3.47
0:23:36:994,4.56,1.00,0.20,0.27,41.67,3.41
0:23:37:5,5.16,0.74,0.19,-0.32,26.34,4.18
0:23:37:15,6.40,0.39,0.21,-0.86,15.65,3.26
0:23:37:25,7.05,-0.19,0.20,-0.77,13.52,2.22
0:23:37:35,7.85,-0.40,0.20,-0.43,25.78,1.29
0:23:37:46,7.98,-0.30,0.21,-0.26,34.93,-0.11
0:23:37:56,7.94,-0.18,0.25,0.19,28.86,-1.16
0:23:37:66,7.86,-0.05,0.27,0.08,14.69,-1.19
0:23:37:76,8.00,-0.03,0.27,-0.50,-8.06,0.18
0:23:37:87,8.00,0.06,0.30,-2.07,-33.62,1.21
0:23:37:97,8.00,0.15,0.34,-3.64,-66.70,1.59
0:23:37:107,8.00,0.03,0.37,-4.62,-90.05,1.41
0:23:37:117,8.00,-0.15,0.38,-4.64,-103.16,0.86
0:23:37:128,8.00,-0.51,0.40,-2.61,-99.90,-1.08
0:23:37:138,8.00,-0.62,0.40,-0.14,-82.87,-2.36
0:23:37:148,7.06,-0.51,0.40,1.30,-57.30,-2.42
0:23:37:158,5.21,0.12,0.40,3.69,-25.41,-3.86
0:23:37:168,3.67,0.39,0.35,4.35,-17.22,-4.28
0:23:37:179,2.69,0.40,0.31,4.47,-17.09,-3.02
0:23:37:189,1.86,0.59,0.23,4.59,2.01,-2.77
0:23:37:199,1.39,0.45,0.11,2.39,-1.28,-1.80
0:23:37:209,1.33,0.33,-0.06,-2.72,-67.88,-0.97
0:23:37:220,1.43,0.59,-0.11,-7.85,-145.55,-2.02
0:23:37:230,1.73,0.13,-0.01,-11.36,-183.36,-3.64
0:23:37:240,0.92,-0.04,0.12,-8.97,-181.85,-5.56
0:23:37:250,0.53,0.38,0.19,-5.43,-153.78,-5.82
0:23:37:261,-0.27,0.52,0.17,-1.04,-110.07,-5.94
0:23:37:271,-0.78,0.90,0.09,0.28,-109.60,-4.27
0:23:37:281,-0.49,0.98,-0.04,-1.02,-103.00,-2.27
0:23:37:291,0.10,0.71,-0.09,-5.51,-127.52,1.04
0:23:37:302,0.97,0.44,-0.09,-9.08,-139.85,2.26
0:23:37:312,1.96,-0.08,-0.03,-10.58,-108.94,1.65
0:23:37:322,2.17,-0.28,0.04,-10.73,-90.26,0.64
0:23:37:332,2.17,-0.39,0.07,-9.72,-82.17,-1.06
0:23:37:343,2.09,-0.33,0.11,-8.74,-81.60,-2.03
0:23:37:353,1.84,-0.33,0.13,-7.39,-80.73,-2.74
0:23:37:363,1.97,-0.44,0.14,-5.70,-75.11,-2.25
0:23:37:373,2.44,-0.45,0.13,-3.18,-62.92,-1.51
0:23:37:384,2.99,-0.42,0.04,-0.48,-25.02,-1.56
0:23:37:394,2.92,-0.27,0.01,0.31,-3.97,-2.48
0:23:37:404,2.67,-0.10,0.00,0.90,1.49,-3.58
0:23:37:414,2.39,0.17,-0.01,1.17,9.32,-3.92
0:23:37:424,2.11,0.30,-0.02,1.04,18.65,-3.44
0:23:37:435,1.77,0.81,-0.04,1.14,18.39,-2.99
0:23:37:445,1.82,1.09,-0.05,1.07,22.66,-3.88
0:23:37:455,2.07,0.77,-0.05,0.53,18.92,-2.48
0:23:37:465,2.08,0.95,-0.07,0.64,13.05,-1.38
0:23:37:476,2.28,0.96,-0.07,-0.30,8.97,-0.67
0:23:37:486,2.37,0.91,-0.04,-0.88,-0.48,-0.18
0:23:37:496,2.46,0.92,-0.03,-0.83,-0.84,0.10
0:23:37:506,2.62,0.81,-0.01,-0.70,4.75,0.21
0:23:37:517,2.74,0.77,0.01,-0.55,-5.18,1.18
0:23:37:527,2.91,0.86,0.01,0.17,-1.82,0.78
0:23:37:537,3.03,0.73,0.01,0.70,-2.31,0.86
0:23:37:547,3.31,0.61,0.02,0.84,1.66,1.45
0:23:37:558,3.44,0.63,-0.00,1.35,8.06,1.40
0:23:37:568,3.63,0.67,-0.04,1.25,10.94,1.01
0:23:37:578,3.74,0.58,-0.06,0.36,1.05,1.11
0:23:37:588,3.79,0.54,-0.01,-0.79,-5.90,0.78
0:23:37:599,3.81,0.39,0.02,-0.67,-6.78,0.72
0:23:37:609,3.98,0.41,0.04,0.08,0.69,1.04
0:23:37:619,4.07,0.49,0.02,0.72,3.97,1.01
0:23:37:629,4.18,0.48,0.01,0.70,-1.20,0.57
0:23:37:640,4.31,0.46,0.01,0.71,1.26,-0.13
0:23:37:650,4.23,0.48,0.00,0.72,7.32,-0.39
0:23:37:660,4.07,0.47,0.03,-0.03,6.85,-0.00
0:23:37:670,4.17,0.37,0.05,0.14,3.94,0.26
0:23:37:680,4.14,0.38,0.05,0.77,1.94,-0.01
0:23:37:691,3.89,0.44,0.06,1.56,0.00,-0.57
0:23:37:701,3.54,0.47,0.08,2.36,3.36,-0.59
0:23:37:711,3.16,0.61,0.08,3.14,-0.90,-0.47
0:23:37:721,2.77,0.57,0.07,4.18,0.01,-0.78
0:23:37:732,2.38,0.50,0.07,5.45,6.51,-0.59
0:23:37:742,2.03,0.53,0.06,6.71,12.50,-0.62
0:23:37:752,1.44,0.63,0.06,7.96,13.47,-1.24
0:23:37:762,0.60,0.83,0.08,8.98,4.49,-1.48
0:23:37:773,-0.17,1.05,0.07,9.45,-7.08,-0.97
0:23:37:783,-0.43,1.51,0.02,8.96,-17.04,1.73
0:23:37:793,-0.25,1.46,-0.07,7.46,-13.76,5.39
0:23:37:803,0.13,1.40,-0.12,3.60,-30.19,8.17
0:23:37:814,0.36,1.11,-0.07,0.20,-51.73,8.86
0:23:37:824,0.69,0.45,0.03,0.40,-38.18,8.47
0:23:37:834,0.40,0.36,0.08,2.30,-11.90,8.24
0:23:37:844,0.29,-0.13,0.07,4.97,17.47,7.96
0:23:37:855,0.36,-0.46,0.01,7.64,42.48,7.43
0:23:37:865,-0.07,0.00,-0.10,9.82,63.19,7.00
0:23:37:875,-0.82,0.56,-0.16,8.46,48.75,6.59
0:23:37:885,0.25,-0.25,-0.15,5.50,37.22,7.08
0:23:37:896,1.00,-0.72,-0.09,2.29,32.68,9.37
0:23:37:906,2.27,-1.32,-0.04,1.86,46.52,8.85
0:23:37:916,3.56,-1.60,-0.00,3.44,80.22,6.20
0:23:37:926,3.80,-1.30,0.01,6.33,109.97,3.51
0:23:37:936,3.67,-0.98,-0.03,7.99,134.33,1.04
0:23:37:947,3.61,-0.64,-0.04,8.28,148.60,0.35
0:23:37:957,3.26,-0.28,-0.01,7.07,143.38,0.12
0:23:37:967,3.85,-0.18,0.06,4.70,137.48,1.35
0:23:37:977,4.74,-0.29,0.13,2.85,131.94,2.14
0:23:37:988,5.87,-0.50,0.22,1.90,124.86,1.96
0:23:37:998,6.99,-0.59,0.26,2.78,127.56,1.06
0:23:38:8,7.59,-0.56,0.26,3.56,115.60,-0.64
0:23:38:18,8.00,-0.40,0.29,2.92,98.88,-2.13
0:23:38:29,8.00,-0.27,0.34,2.53,84.76,-2.99
0:23:38:39,8.00,-0.35,0.39,2.63,79.12,-3.10
0:23:38:49,8.00,-0.41,0.42,3.46,73.84,-3.79
0:23:38:59,8.00,-0.49,0.44,4.58,54.53,-5.61
0:23:38:70,8.00,-0.42,0.39,5.54,45.37,-7.06
0:23:38:80,7.95,-0.23,0.35,6.06,28.93,-7.80
0:23:38:90,7.24,0.23,0.31,5.15,-10.30,-8.98
0:23:38:100,6.96,0.22,0.25,4.31,-20.22,-9.03
0:23:38:111,6.41,0.37,0.23,3.33,-27.80,-8.29
0:23:38:121,6.04,0.53,0.18,2.86,-22.12,-8.00
0:23:38:131,5.24,0.87,0.15,1.68,-1.40,-7.07
0:23:38:141,4.57,0.86,0.18,0.24,-16.20,-6.19
0:23:38:152,4.56,0.73,0.15,-0.47,-17.88,-4.45
0:23:38:162,4.66,1.14,0.18,0.31,15.54,-5.87
0:23:38:172,4.89,0.19,0.15,-0.94,3.55,-4.71
0:23:38:182,4.77,0.54,0.12,-1.85,4.84,-2.83
0:23:38:192,4.78,0.67,0.11,-3.05,24.66,-2.78
0:23:38:203,4.66,0.88,0.10,-2.62,32.76,-5.18
0:23:38:213,4.76,0.22,0.09,-3.03,20.21,-5.33
0:23:38:223,4.49,0.35,0.15,-1.21,3.83,-3.76
0:23:38:233,4.48,0.18,0.13,-0.02,18.30,-3.56
0:23:38:244,4.26,0.51,0.13,1.78,26.36,-3.23
0:23:38:254,4.22,0.48,0.13,1.94,21.05,-2.93
0:23:38:264,4.01,0.70,0.12,2.00,21.56,-2.51
0:23:38:274,3.97,0.82,0.13,0.95,11.61,-2.18
0:23:38:285,4.04,0.87,0.12,0.65,11.33,-1.58
0:23:38:295,4.39,0.90,0.14,0.95,30.71,-5.30
0:23:38:305,3.68,0.87,0.12,-0.01,6.32,-3.87
0:23:38:315,3.64,0.87,0.16,-1.82,3.17,-1.08
0:23:38:326,3.61,0.96,0.15,-1.40,6.48,-0.71
0:23:38:336,3.58,0.96,0.14,-1.55,-3.96,-0.67
0:23:38:346,3.65,0.93,0.16,-1.73,-5.68,-0.39
0:23:38:356,4.10,0.87,0.18,0.09,16.96,-3.00
0:23:38:367,3.53,0.83,0.17,-1.38,0.35,-0.88
0:23:38:377,3.55,0.97,0.18,-1.58,13.02,0.16
0:23:38:387,3.40,1.07,0.17,-1.50,10.54,0.04
0:23:38:397,3.63,0.92,0.18,0.66,20.07,-2.97
0:23:38:408,3.30,0.94,0.17,0.71,-1.21,-2.03
0:23:38:418,3.37,1.08,0.17,1.32,5.43,-1.63
0:23:38:428,3.25,1.24,0.13,1.61,4.83,-2.48
0:23:38:438,3.26,1.09,0.12,0.51,-10.68,-1.37
0:23:38:448,3.29,1.11,0.13,-0.55,-18.49,0.23
0:23:38:459,3.34,1.05,0.14,-0.74,-23.71,0.37
0:23:38:469,3.73,0.99,0.13,-0.24,-32.30,0.13
0:23:38:479,3.84,0.96,0.15,0.11,-32.73,-0.76
0:23:38:489,3.74,0.94,0.15,0.65,-35.41,-1.47
0:23:38:500,3.49,0.98,0.14,0.93,-46.17,-1.07
0:23:38:510,3.49,1.01,0.15,0.68,-28.50,-0.87
0:23:38:520,3.59,0.99,0.15,0.42,-24.79,0.09
0:23:38:530,3.63,1.07,0.13,0.32,-13.93,0.68
0:23:38:541,3.66,1.07,0.12,-0.01,-16.20,0.91
0:23:38:551,3.80,1.01,0.12,-0.13,-14.14,0.74
0:23:38:561,3.75,0.97,0.13,-0.19,-7.77,0.89
0:23:38:571,3.79,0.94,0.14,-0.63,-1.67,1.66
0:23:38:582,3.83,0.89,0.13,-0.85,4.98,1.97
0:23:38:592,3.78,0.91,0.13,-1.07,5.30,1.75
0:23:38:602,3.67,0.94,0.12,-1.30,-0.12,1.34
0:23:38:612,3.50,0.86,0.14,-1.39,-6.73,1.07
0:23:38:623,3.40,0.82,0.16,-1.17,-9.35,1.26
0:23:38:633,3.45,0.82,0.15,-1.15,-10.06,1.88
0:23:38:643,3.64,0.78,0.15,-1.29,-10.78,2.27
0:23:38:653,3.91,0.75,0.14,-1.17,-10.24,1.90
0:23:38:664,4.06,0.61,0.15,-0.62,-11.75,0.78
0:23:38:674,3.89,0.62,0.15,0.35,-5.39,-0.28
0:23:38:684,3.65,0.69,0.15,0.50,-3.63,-0.32
0:23:38:694,3.59,0.80,0.14,0.56,2.66,0.09
0:23:38:704,3.51,0.84,0.14,0.30,2.48,0.48
0:23:38:715,3.60,0.88,0.13,0.09,0.77,0.67
0:23:38:725,3.48,0.92,0.12,-0.14,-2.64,0.58
0:23:38:735,3.48,0.79,0.14,-0.67,-11.38,0.74
0:23:38:745,3.58,0.70,0.16,-0.68,-10.51,1.12
0:23:38:756,3.67,0.71,0.15,-0.58,-7.29,1.55
0:23:38:766,3.92,0.80,0.11,-0.24,-1.06,1.67
0:23:38:776,3.83,0.87,0.11,-0.16,0.69,1.07
0:23:38:786,3.72,0.88,0.10,-0.23,-2.24,0.58
0:23:38:797,3.64,0.79,0.11,-0.24,-2.06,0.52
0:23:38:807,3.65,0.76,0.12,-0.31,0.34,0.94
0:23:38:817,3.66,0.77,0.11,-0.09,3.96,1.01
0:23:38:827,3.57,0.85,0.10,-0.16,2.30,0.95
0:23:38:838,3.63,0.83,0.10,-0.50,1.67,1.13
0:23:38:848,3.72,0.77,0.11,-0.82,0.42,1.39
0:23:38:858,3.75,0.72,0.13,-0.77,-5.33,1.04
0:23:38:868,3.86,0.69,0.14,-0.21,-0.25,0.61
0:23:38:879,3.72,0.70,0.14,0.19,2.75,0.58
0:23:38:889,3.66,0.74,0.14,0.27,0.33,0.40
0:23:38:899,3.64,0.78,0.13,0.23,-0.68,0.32
0:23:38:909,3.61,0.86,0.13,0.28,-1.77,0.44
0:23:38:920,3.57,0.95,0.12,0.21,-1.57,0.53
0:23:38:930,3.52,1.05,0.13,-0.03,-2.73,0.58
0:23:38:940,3.44,1.16,0.12,-0.28,-7.04,0.82
0:23:38:950,3.37,1.21,0.13,-0.40,-9.03,1.27
0:23:38:960,3.43,1.38,0.13,-0.67,-14.43,1.92
0:23:38:971,3.73,1.64,0.11,-0.65,-10.89,2.62
0:23:38:981,3.80,2.21,0.08,-0.85,-6.62,3.05
0:23:38:991,3.92,2.65,0.06,-1.36,-16.95,3.34
0:23:39:1,4.15,3.50,0.02,-1.82,-15.49,3.80
0:23:39:12,4.06,4.18,-0.02,-2.22,-26.70,3.80
0:23:39:22,4.03,4.73,0.02,-3.22,-51.03,3.04
0:23:39:32,4.35,4.72,0.09,-3.18,-49.45,3.19
0:23:39:42,4.31,4.92,0.19,-1.62,-35.97,3.05
0:23:39:53,4.28,5.08,0.25,0.80,-21.66,2.79
0:23:39:63,3.92,5.60,0.23,3.32,-3.69,2.07
0:23:39:73,3.08,6.21,0.18,4.69,-7.55,2.13
0:23:39:83,3.26,6.92,0.09,5.36,-15.64,4.52
0:23:39:94,3.78,7.34,-0.03,4.73,-18.01,6.47
0:23:39:104,4.88,7.16,-0.12,1.27,-35.72,5.18
0:23:39:114,2.95,6.60,0.00,1.70,-53.90,8.43
0:23:39:124,3.79,4.82,0.13,0.61,-101.65,4.25
0:23:39:135,3.51,3.16,0.32,4.61,-99.23,4.07
0:23:39:145,2.96,2.42,0.31,6.68,-98.45,3.74
0:23:39:155,2.77,1.21,0.24,7.44,-98.27,4.58
0:23:39:165,2.87,0.36,0.20,7.67,-83.85,5.63
0:23:39:176,2.45,-0.77,0.17,7.07,-77.10,4.18
0:23:39:186,2.93,-2.15,0.14,5.41,-69.99,5.27
0:23:39:196,4.42,-3.36,0.09,3.48,-59.70,7.01
0:23:39:206,5.74,-4.26,0.09,1.62,-59.92,5.93
